job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Engineer,Data Engineer Data Warehouse,Germany,via BeBee,Full-time,False,Germany,2023-11-19 07:18:02,True,False,Germany,,,,EON Energie Deutschland,"['sql', 'snowflake', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'cloud': ['snowflake'], 'programming': ['sql']}",Nov
Senior Data Engineer,Senior Data Warehouse Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-06 07:16:36,True,False,Germany,,,,Rhenus SE & Co. KG,"['sql', 'spark', 'kafka']","{'libraries': ['spark', 'kafka'], 'programming': ['sql']}",Dec
Senior Data Engineer,Senior Data Engineer (f/m/x). Job in Germany Jobs 4 Torquespeed Fans,Germany,via Jobs 4 Torquespeed Fans,Full-time,False,Germany,2023-05-15 08:18:57,True,False,Germany,,,,Tourlane GmbH,,,May
Data Scientist,5 Doctoral Researchers (f/m/d) in Computational and Data Science...,Germany,via Nature,Part-time,False,Germany,2023-10-24 07:13:38,False,False,Germany,,,,Helmholtz Association of German Research Centres,,,Oct
Senior Data Analyst,Senior Data Analytics Professional,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:12:38,True,False,Germany,,,,DB Netz AG,,,Dec
Data Scientist,Consultant / Manager (m/w/d) Data Science,Germany,via BeBee,Full-time,False,Germany,2023-12-17 07:15:21,False,False,Germany,,,,Capgemini,,,Dec
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-17 07:15:14,False,False,Germany,,,,ZEISS Digital Innovation,"['python', 'azure', 'excel', 'git']","{'analyst_tools': ['excel'], 'cloud': ['azure'], 'other': ['git'], 'programming': ['python']}",Dec
Senior Data Scientist,Senior Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:12:54,False,False,Germany,,,,Deutsche Telekom AG,"['sql', 'python', 'pandas', 'numpy', 'scikit-learn', 'pytorch', 'matplotlib', 'tensorflow', 'keras', 'linux']","{'libraries': ['pandas', 'numpy', 'scikit-learn', 'pytorch', 'matplotlib', 'tensorflow', 'keras'], 'os': ['linux'], 'programming': ['sql', 'python']}",Dec
Data Analyst,Marketing Data Analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-07-12 07:11:07,True,False,Germany,,,,2019,"['sql', 'r', 'python', 'excel', 'tableau', 'flow']","{'analyst_tools': ['excel', 'tableau'], 'other': ['flow'], 'programming': ['sql', 'r', 'python']}",Jul
Data Scientist,Azure Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-11-24 07:17:45,False,False,Germany,,,,E Energy Markets GmbH,"['python', 'azure', 'pandas', 'numpy', 'pyspark']","{'cloud': ['azure'], 'libraries': ['pandas', 'numpy', 'pyspark'], 'programming': ['python']}",Nov
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-11-14 07:39:24,True,False,Germany,,,,DB Regio AG,"['python', 'oracle', 'qlik']","{'analyst_tools': ['qlik'], 'cloud': ['oracle'], 'programming': ['python']}",Nov
Business Analyst,Marketing Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:13:03,True,False,Germany,,,,GfK SE,"['r', 'python', 'excel', 'powerpoint']","{'analyst_tools': ['excel', 'powerpoint'], 'programming': ['r', 'python']}",Dec
Software Engineer,Integration Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-07 07:38:05,False,False,Germany,,,,"Sogeti, part of Capgemini","['bash', 'perl', 'python', 'linux', 'flow', 'git', 'ansible', 'docker']","{'os': ['linux'], 'other': ['flow', 'git', 'ansible', 'docker'], 'programming': ['bash', 'perl', 'python']}",Dec
Data Analyst,Remote Junior to Senior Data Analyst AAA Berlin,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-28 07:19:34,False,False,Germany,,,,Big Planet,"['sql', 'nosql', 'python', 'gdpr', 'tableau', 'excel', 'flow']","{'analyst_tools': ['tableau', 'excel'], 'libraries': ['gdpr'], 'other': ['flow'], 'programming': ['sql', 'nosql', 'python']}",Feb
Data Analyst,Digital Analyst E-Commerce (m/w/d),Germany,via Stepstone,Full-time,False,Germany,2023-06-28 07:34:29,True,False,Germany,,,,Müller Holding GmbH & Co. KG,,,Jun
Senior Data Scientist,Senior Data Scientist  - (Job Number: 235662),Germany,via Boehringer Ingelheim - Talentify,Full-time,False,Germany,2023-06-05 07:38:23,False,False,Germany,,,,Boehringer Ingelheim,"['r', 'python']","{'programming': ['r', 'python']}",Jun
Data Scientist,Scientist Research Analytics,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-11-12 07:32:29,False,False,Germany,,,,Merck & Co.,,,Nov
Data Analyst,"Praktikant / Werkstudent Data Analytics, Engineering Und Science...",Germany,via BeBee,Internship,False,Germany,2023-11-03 07:12:54,False,False,Germany,,,,Reply,,,Nov
Data Scientist,Manager Data Science,Germany,via BeBee,Full-time,False,Germany,2023-10-29 07:11:50,False,False,Germany,,,,Workwise GmbH,,,Oct
Data Scientist,Associate Consultant for Data Science,Germany,via BeBee,Full-time,False,Germany,2023-12-06 07:15:57,False,False,Germany,,,,Capgemini,,,Dec
Data Engineer,Data Engineer,Germany,via BeBee,Temp work,False,Germany,2023-12-06 07:16:41,False,False,Germany,,,,Hays AG,"['nosql', 'python', 'bash', 'sql', 'aws', 'hadoop', 'spark', 'pyspark', 'gdpr', 'tableau', 'git', 'gitlab', 'jira', 'confluence']","{'analyst_tools': ['tableau'], 'async': ['jira', 'confluence'], 'cloud': ['aws'], 'libraries': ['hadoop', 'spark', 'pyspark', 'gdpr'], 'other': ['git', 'gitlab'], 'programming': ['nosql', 'python', 'bash', 'sql']}",Dec
Senior Data Engineer,▷ (Jetzt bewerben) Senior Data Engineer Automotive (m/w/d),Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-19 07:36:19,True,False,Germany,,,,msg systems ag,"['nosql', 'python', 'java', 'bash', 'aws', 'azure', 'spark', 'hadoop', 'kafka']","{'cloud': ['aws', 'azure'], 'libraries': ['spark', 'hadoop', 'kafka'], 'programming': ['nosql', 'python', 'java', 'bash']}",Oct
Data Analyst,(junior) Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-09-30 07:36:38,True,False,Germany,,,,investify S.A.,,,Sep
Data Analyst,Analyst (m/w/d),Germany,via BeBee,Full-time,False,Germany,2023-12-06 07:15:23,False,False,Germany,,,,Sperton Global AS,"['python', 'r', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'programming': ['python', 'r']}",Dec
Software Engineer,Lead Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-07 07:12:37,True,False,Germany,,,,Zeppelin Systems GmbH,,,Oct
Data Engineer,RF Data Analytics Engineer,Germany,via BeBee,Full-time,False,Germany,2023-09-01 07:44:25,False,False,Germany,,,,"Arena Technical Resources, LLC (ATR)","['matlab', 'python', 'sql', 'nosql', 'r', 'postgresql', 'mysql', 'tensorflow', 'numpy', 'scikit-learn', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['postgresql', 'mysql'], 'libraries': ['tensorflow', 'numpy', 'scikit-learn'], 'programming': ['matlab', 'python', 'sql', 'nosql', 'r']}",Sep
Senior Data Analyst,(Senior) Marketing Data Analyst,Germany,via LinkedIn,Full-time,False,Germany,2023-11-08 07:38:12,True,False,Germany,,,,Penguin Random House Verlagsgruppe GmbH,"['sql', 'python', 'bigquery', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['bigquery'], 'programming': ['sql', 'python']}",Nov
Senior Data Scientist,Senior Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:12:54,False,False,Germany,,,,Reply Group,,,Dec
Data Scientist,Ai-/ki-developer & Data Scientist (m/w/d),Germany,via BeBee,Full-time,False,Germany,2023-11-22 07:22:13,False,False,Germany,,,,NEW AG,,,Nov
Data Scientist,Data Scientist/ Machine Learning Expert,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:12:56,False,False,Germany,,,,Deutsche Telekom AG,"['sql', 'python', 'pandas', 'numpy', 'scikit-learn', 'pytorch', 'matplotlib', 'tensorflow', 'keras', 'linux']","{'libraries': ['pandas', 'numpy', 'scikit-learn', 'pytorch', 'matplotlib', 'tensorflow', 'keras'], 'os': ['linux'], 'programming': ['sql', 'python']}",Dec
Data Engineer,Data Engineer Application Integration,Germany,via BeBee,Full-time,False,Germany,2023-12-23 07:32:38,True,False,Germany,,,,WWK Lebensversicherung a. G.,"['sql', 'oracle']","{'cloud': ['oracle'], 'programming': ['sql']}",Dec
Data Scientist,Internship - Data Scientist,Germany,via BeBee Deutschland,Internship,False,Germany,2023-06-28 07:34:45,False,False,Germany,,,,Infineon Technologies,"['sql', 'python', 'r', 'c', 'sql server', 'oracle', 'sap', 'tableau']","{'analyst_tools': ['sap', 'tableau'], 'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql', 'python', 'r', 'c']}",Jun
Data Scientist,Data Science Specialist,Germany,via BeBee,Full-time,False,Germany,2023-10-07 07:12:22,False,False,Germany,,,,Venquis,,,Oct
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:13:21,False,False,Germany,,,,instagrid,"['sql', 'python', 'aws', 'kubernetes', 'terraform']","{'cloud': ['aws'], 'other': ['kubernetes', 'terraform'], 'programming': ['sql', 'python']}",Dec
Senior Data Engineer,Senior Data Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-05-12 07:58:31,False,False,Germany,,,,Bitscopic Inc.,"['sql', 'sql server', 'oracle']","{'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql']}",May
Data Analyst,Data Analyst Power Bi,Germany,via BeBee,Full-time,False,Germany,2023-09-30 07:36:38,True,False,Germany,,,,Gödde GmbH,,,Sep
Data Scientist,Data Scientist (m/w/d),Germany,via XING,Full-time,False,Germany,2023-04-17 07:14:10,False,False,Germany,,,,VOQUZ IT Solutions GmbH,['r'],{'programming': ['r']},Apr
Data Engineer,Data Science Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-06 07:15:57,False,False,Germany,,,,EXXETA AG,"['java', 'python', 'aws', 'azure', 'spark', 'hadoop', 'kafka', 'airflow', 'docker', 'kubernetes']","{'cloud': ['aws', 'azure'], 'libraries': ['spark', 'hadoop', 'kafka', 'airflow'], 'other': ['docker', 'kubernetes'], 'programming': ['java', 'python']}",Dec
Senior Data Engineer,Senior Project Manager Data Engineering,Germany,via BeBee,Full-time,False,Germany,2023-11-24 07:18:10,False,False,Germany,,,,Fressnapf Holding SE,"['snowflake', 'azure', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['snowflake', 'azure']}",Nov
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-08-31 07:53:29,True,False,Germany,,,,testia,"['python', 'aws']","{'cloud': ['aws'], 'programming': ['python']}",Aug
Software Engineer,Senior Online Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-09 07:13:53,True,False,Germany,,,,YAZIO GmbH,"['kotlin', 'swift', 'spring', 'kubernetes']","{'libraries': ['spring'], 'other': ['kubernetes'], 'programming': ['kotlin', 'swift']}",Dec
Data Engineer,Backend Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-11-22 07:22:45,True,False,Germany,,,,IP Pilot,['python'],{'programming': ['python']},Nov
Data Analyst,Data Analyst Assetmanagement Energiebranche​/Data-Analyst​/in,Germany,via Learn4Good,Full-time,False,Germany,2023-09-18 23:58:31,True,False,Germany,,,,envia Mitteldeutsche Energie AG,,,Sep
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-17 07:15:16,False,False,Germany,,,,CONTACT Software GmbH,"['python', 'tensorflow', 'pytorch']","{'libraries': ['tensorflow', 'pytorch'], 'programming': ['python']}",Dec
Data Scientist,Lead Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-25 07:47:56,False,False,Germany,,,,Lawrence Harvey,"['python', 'r', 'scala']","{'programming': ['python', 'r', 'scala']}",Jun
Senior Data Analyst,Senior Data Analyst,Germany,"via Trabajo.org - Stellenangebote, Arbeit",Full-time,False,Germany,2023-04-06 07:16:24,True,False,Germany,,,,DEVnet GmbH,,,Apr
Machine Learning Engineer,Senior Machine Learning Engineer,Germany,via BeBee,Full-time,False,Germany,2023-11-04 17:33:32,False,False,Germany,,,,HelloBetter,"['python', 'sql', 'pandas', 'numpy', 'scikit-learn']","{'libraries': ['pandas', 'numpy', 'scikit-learn'], 'programming': ['python', 'sql']}",Nov
Data Engineer,Data Engineer Automotive Cloud (w/m/d) Remote,Germany,via Big Country Jobs,Full-time,False,Germany,2023-01-02 17:31:10,True,False,Germany,,,,XTRONIC GmbH,"['c', 'c#', 'python', 'bash', 'azure', 'linux', 'git']","{'cloud': ['azure'], 'os': ['linux'], 'other': ['git'], 'programming': ['c', 'c#', 'python', 'bash']}",Jan
Data Engineer,Dataengineer Saels Analytics Automotive (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-08-12 17:22:39,True,False,Germany,,,,eXperts consulting center,,,Aug
Data Scientist,Data Scientist Infektionsforschung,Germany,via BeBee,Full-time,False,Germany,2023-09-19 09:58:49,False,False,Germany,,,,Brunel GmbH NL Hannover,,,Sep
Software Engineer,"Senior Software Engineer, Python/Data",Germany,via BeBee,Full-time,False,Germany,2023-11-20 17:18:19,True,False,Germany,,,,MentorCruise Inc.,"['python', 'java', 'kotlin', 'gcp']","{'cloud': ['gcp'], 'programming': ['python', 'java', 'kotlin']}",Nov
Data Analyst,Business Controller and Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-10-11 17:13:20,True,False,Germany,,,,Outdooractive GmbH & Co. KG,"['excel', 'power bi', 'tableau']","{'analyst_tools': ['excel', 'power bi', 'tableau']}",Oct
Data Analyst,E-commerce Data Analyst / Web Analyst (m/w/d),Germany,via Big Country Jobs,Full-time,False,Germany,2023-01-08 17:14:51,True,False,Germany,,,,BabyOne Franchise- und Systemzentrale GmbH,,,Jan
Data Engineer,Remote Cloud Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-11 17:14:00,True,False,Germany,,,,hannoverre,"['sql', 'r', 'azure', 'databricks', 'pyspark']","{'cloud': ['azure', 'databricks'], 'libraries': ['pyspark'], 'programming': ['sql', 'r']}",Oct
Data Engineer,Senior Machine Learning/ Data Engineer (m/w/d),Germany,via XING,Full-time,False,Germany,2023-02-01 18:00:21,False,False,Germany,,,,Reply,"['scala', 'java', 'elasticsearch', 'aws', 'azure', 'spark', 'tensorflow', 'pytorch', 'mxnet', 'keras']","{'cloud': ['aws', 'azure'], 'databases': ['elasticsearch'], 'libraries': ['spark', 'tensorflow', 'pytorch', 'mxnet', 'keras'], 'programming': ['scala', 'java']}",Feb
Data Scientist,"Data Scientist, Product Data Group",Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-21 17:32:20,False,False,Germany,,,,Klarna,"['css', 'python', 'sql', 'aws', 'tensorflow', 'airflow']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'airflow'], 'programming': ['css', 'python', 'sql']}",Mar
Data Engineer,Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-01-01 17:36:40,True,False,Germany,,,,HelloFresh,"['python', 'sql', 'go', 'kafka', 'spark', 'airflow', 'chef', 'docker', 'kubernetes', 'terraform']","{'libraries': ['kafka', 'spark', 'airflow'], 'other': ['chef', 'docker', 'kubernetes', 'terraform'], 'programming': ['python', 'sql', 'go']}",Jan
Senior Data Scientist,Senior Data Scientist (gn ) Mit Schwerpunkt Wirtschaftsinformatik,Germany,via WANE Jobs,Full-time,False,Germany,2023-04-30 17:17:36,False,False,Germany,,,,Ernsting's family,,,Apr
Data Engineer,Data Engineer Snowflake (x w m),Germany,via WI Proud Jobs,Full-time,False,Germany,2023-07-26 17:45:23,False,False,Germany,,,,Sartorius AG,"['sql', 'python', 'java', 'snowflake', 'azure', 'git']","{'cloud': ['snowflake', 'azure'], 'other': ['git'], 'programming': ['sql', 'python', 'java']}",Jul
Data Scientist,Produktmanager (m/w/d) Data Science,Germany,via BeBee,Full-time,False,Germany,2023-11-20 17:17:42,True,False,Germany,,,,JetBrains s.r.o.,"['python', 'r', 'jupyter']","{'libraries': ['jupyter'], 'programming': ['python', 'r']}",Nov
Data Scientist,Data Scientist/ English speaking/ Remote working,Germany,via SimplyHired,Full-time,False,Germany,2023-07-25 17:22:23,False,False,Germany,,,,Emea Resourcing,"['python', 'r', 'sas', 'sas', 'sql', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'tableau']","{'analyst_tools': ['sas', 'tableau'], 'cloud': ['aws', 'gcp', 'azure'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'r', 'sas', 'sql']}",Jul
Data Analyst,Online Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-11-20 17:17:13,True,False,Germany,,,,edding International GmbH,['excel'],{'analyst_tools': ['excel']},Nov
Data Analyst,Data Analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-07-12 17:11:04,False,False,Germany,,,,Christiana Care Health System,"['sql', 'r', 'python', 'excel', 'tableau', 'word', 'powerpoint', 'visio']","{'analyst_tools': ['excel', 'tableau', 'word', 'powerpoint', 'visio'], 'programming': ['sql', 'r', 'python']}",Jul
Data Engineer,Data Engineer AVP,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-19 17:31:09,False,False,Germany,,,,Barclays,"['python', 'scala', 'oracle', 'aws', 'hadoop', 'kafka', 'unix', 'windows']","{'cloud': ['oracle', 'aws'], 'libraries': ['hadoop', 'kafka'], 'os': ['unix', 'windows'], 'programming': ['python', 'scala']}",Mar
Data Engineer,Sr. Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-15 17:34:24,False,False,Germany,,,,Citigroup,"['java', 'scala', 'python', 'shell', 'spark', 'kafka', 'unix']","{'libraries': ['spark', 'kafka'], 'os': ['unix'], 'programming': ['java', 'scala', 'python', 'shell']}",Feb
Data Analyst,"Lead Analyst, Data Management",Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-06 18:01:51,False,False,Germany,,,,BNY Mellon,['sql'],{'programming': ['sql']},Mar
Business Analyst,Intern Business Intelligence,Germany,via BeBee,Internship,False,Germany,2023-11-13 17:56:35,False,False,Germany,,,,ING Luxembourg,"['sql', 'sas', 'sas', 'python', 'oracle', 'azure', 'windows', 'linux', 'git']","{'analyst_tools': ['sas'], 'cloud': ['oracle', 'azure'], 'os': ['windows', 'linux'], 'other': ['git'], 'programming': ['sql', 'sas', 'python']}",Nov
Data Engineer,Data Solution Engineer Philadelphia,Germany,via XING,Full-time,False,Germany,2023-11-08 17:38:52,True,False,Germany,,,,Chronos Consulting,"['python', 'scala', 'java', 'go', 'nosql', 'cassandra', 'dynamodb', 'gcp', 'azure', 'aws', 'redshift', 'spark', 'hadoop', 'docker', 'kubernetes']","{'cloud': ['gcp', 'azure', 'aws', 'redshift'], 'databases': ['cassandra', 'dynamodb'], 'libraries': ['spark', 'hadoop'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'scala', 'java', 'go', 'nosql']}",Nov
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-12-04 17:19:51,False,False,Germany,,,,timesjobs,,,Dec
Data Scientist,Data Scientist - Wissensgraphiker*in (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-12-15 17:32:42,False,False,Germany,,,,Leibniz - Institut DSMZ DSMZ GmbH,"['php', 'python', 'javascript', 'sql', 'julia']","{'programming': ['php', 'python', 'javascript', 'sql', 'julia']}",Dec
Data Scientist,Data Scientist,Germany,via Indeed,Full-time,False,Germany,2023-08-23 17:21:30,False,False,Germany,,,,BMC Software,"['python', 'r', 'sql', 'pandas', 'numpy', 'scikit-learn', 'tensorflow', 'pytorch', 'matplotlib', 'plotly', 'word']","{'analyst_tools': ['word'], 'libraries': ['pandas', 'numpy', 'scikit-learn', 'tensorflow', 'pytorch', 'matplotlib', 'plotly'], 'programming': ['python', 'r', 'sql']}",Aug
